"freight_cost_usd","line.item.insurance..usd.","shipment.mode","country","product.group","sub.classification","line.item.quantity","line.item.value","weight_kilograms","pack.price","dosage","scheduled.delivery.date","delivered.to.client.date","shipment_mode_encoded","country_encoded","product_group_encoded","sub_classification_encoded","scheduled_delivery_date","delivered_to_client_date","delivery_time","delivery_category"
5869.655,6.5,"Air","Vietnam","ARV","Adult",429,5255.25,1047,12.25,300,"28-Sep-13","28-Sep-13",1,41,3,2,2013-09-28,2013-09-28,0,"On Time"
5869.655,61.43,"Air","Haiti","ARV","Adult",3320,59760,1047,18,300,"2-Sep-15","2-Sep-15",1,17,3,2,2015-09-02,2015-09-02,0,"On Time"
5869.655,5.19,"Ocean","Haiti","ARV","Pediatric",1999,4197.9,1047,2.1,10,"7-Aug-13","7-Aug-13",3,17,3,6,2013-08-07,2013-08-07,0,"On Time"
1794.89,37.63,"Air","Uganda","ARV","Adult",1776,31968,237,18,300,"8-Apr-15","8-Apr-15",1,40,3,2,2015-04-08,2015-04-08,0,"On Time"
20618.55,367.48,"Air","Tanzania","ARV","Adult",36451,297075.65,4611,8.15,150,"24-Aug-13","24-Aug-13",1,38,3,2,2013-08-24,2013-08-24,0,"On Time"
13303.8,71.76,"Air","Zambia","ARV","Pediatric",2265,69807.3,2272,30.82,80,"18-May-15","18-May-15",1,42,3,6,2015-05-18,2015-05-18,0,"On Time"
5869.655,12.05,"Air","Congo, DRC","HRDT","HIV test",128,10240,1047,80,0,"23-Jul-15","23-Jul-15",1,9,4,3,2015-07-23,2015-07-23,0,"On Time"
5869.655,511.61,"Ocean","Haiti","ARV","Adult",65760,434673.6,1047,6.61,150,"13-Aug-15","13-Aug-15",3,17,3,2,2015-08-13,2015-08-13,0,"On Time"
5869.655,198.58,"Air","Vietnam","ARV","Adult",17760,168720,1047,9.5,600,"3-Sep-15","3-Sep-15",1,41,3,2,2015-09-03,2015-09-03,0,"On Time"
5869.655,0.07,"Truck","South Africa","ARV","Adult",6,66.1,1047,11.02,250,"28-Nov-14","28-Nov-14",4,34,3,2,2014-11-28,2014-11-28,0,"On Time"
5869.655,295.81,"Air","South Africa","ARV","Adult",29380,137204.6,1047,4.67,600,"7-Sep-10","27-Oct-10",1,34,3,2,2010-09-07,2010-10-27,50,"Late"
17085.16,905.95,"Air","Côte d'Ivoire","HRDT","HIV test",5408,420201.6,1229,77.7,0,"10-Nov-10","10-Nov-10",1,10,4,3,2010-11-10,2010-11-10,0,"On Time"
5869.655,97.99,"Ocean","South Africa","ARV","Adult",19177,45449.49,1047,2.37,150,"31-Jan-11","31-Jan-11",3,34,3,2,2011-01-31,2011-01-31,0,"On Time"
5869.655,330.46,"Air","Vietnam","ARV","Adult",49452,200280.6,1047,4.05,600,"1-Mar-12","1-Mar-12",1,41,3,2,2012-03-01,2012-03-01,0,"On Time"
5869.655,0.94,"Air","South Sudan","HRDT","HIV test",25,800,1047,32,0,"8-May-15","8-May-15",1,35,4,3,2015-05-08,2015-05-08,0,"On Time"
6956.18,48.69,"Air","Ghana","ARV","Adult",8458,47364.8,758,5.6,200,"11-Sep-14","11-Sep-14",1,13,3,2,2014-09-11,2014-09-11,0,"On Time"
23808.37,329.87,"Air","Zimbabwe","HRDT","HIV test",2499,199920,1191,80,0,"19-Oct-11","19-Oct-11",1,43,4,3,2011-10-19,2011-10-19,0,"On Time"
1360.34,34.02,"Air","Uganda","ARV","Adult",480,17356.8,126,36.16,200,"20-Oct-09","20-Oct-09",1,40,3,2,2009-10-20,2009-10-20,0,"On Time"
21084.84,334.79,"Air","Nigeria","HRDT","HIV test",3041,270649,1235,89,0,"7-Nov-13","11-Nov-13",1,29,4,3,2013-11-07,2013-11-11,4,"Late"
4568.92,111.33,"Air","Côte d'Ivoire","ARV","Adult",4500,90000,608,20,300,"4-Nov-13","4-Nov-13",1,10,3,2,2013-11-04,2013-11-04,0,"On Time"
8301.76,306.24,"Ocean","South Africa","ARV","Pediatric",20000,185600,7664,9.28,20,"2-Dec-11","2-Dec-11",3,34,3,6,2011-12-02,2011-12-02,0,"On Time"
5869.655,0.38,"Truck","South Africa","ARV","Adult",11,306.08,1047,27.83,300,"27-Aug-14","27-Aug-14",4,34,3,2,2014-08-27,2014-08-27,0,"On Time"
5869.655,548.53,"Ocean","South Africa","ARV","Adult",51382,332441.54,1047,6.47,300,"14-Jul-11","18-Nov-11",3,34,3,2,2011-07-14,2011-11-18,127,"Late"
5869.655,9.43,"Air","South Sudan","HRDT","HIV test",90,8010,1047,89,0,"2-Jul-15","2-Jul-15",1,35,4,3,2015-07-02,2015-07-02,0,"On Time"
12034.96,113.9,"Air","Uganda","ARV","Pediatric",61386,92079,3262,1.5,200,"28-Oct-13","28-Oct-13",1,40,3,6,2013-10-28,2013-10-28,0,"On Time"
21348.51,173.86,"Air","Burundi","HRDT","HIV test",2114,169120,822,80,0,"13-Jun-14","13-Jun-14",1,7,4,3,2014-06-13,2014-06-13,0,"On Time"
5869.655,17.35,"Truck","South Africa","ARV","Adult",537,14023.43,1047,26.11,300,"16-Apr-13","16-Apr-13",4,34,3,2,2013-04-16,2013-04-16,0,"On Time"
10486.42,30.18,"Air","Namibia","HRDT","HIV test",200,14000,45,70,0,"18-Feb-10","18-Feb-10",1,28,4,3,2010-02-18,2010-02-18,0,"On Time"
5869.655,0.25,"Truck","South Africa","ARV","Adult",19,243.66,1047,12.82,200,"2-Jun-15","2-Jun-15",4,34,3,2,2015-06-02,2015-06-02,0,"On Time"
5869.655,35.98,"Air","Vietnam","ARV","Adult",10000,35000,1047,3.5,600,"19-Dec-14","19-Dec-14",1,41,3,2,2014-12-19,2014-12-19,0,"On Time"
5869.655,29.19,"Ocean","Haiti","ARV","Adult",10725,23595,1047,2.2,200,"9-May-14","9-May-14",3,17,3,2,2014-05-09,2014-05-09,0,"On Time"
1278.12,11.9,"Air","Cameroon","HRDT","HIV test",100,7215,18,72.15,0,"18-Nov-11","18-Nov-11",1,8,4,3,2011-11-18,2011-11-18,0,"On Time"
5869.655,0.3,"Truck","South Africa","ARV","Adult",15,289.91,1047,19.33,300,"24-Aug-15","24-Aug-15",4,34,3,2,2015-08-24,2015-08-24,0,"On Time"
5869.655,42.4,"Truck","South Africa","ARV","Adult",2348,34277.51,1047,14.6,600,"6-Feb-14","6-Feb-14",4,34,3,2,2014-02-06,2014-02-06,0,"On Time"
1442.44,17.76,"Air","Ethiopia","HRDT","HIV test",540,17280,165,32,0,"17-Nov-14","17-Nov-14",1,12,4,3,2014-11-17,2014-11-17,0,"On Time"
11827.07,825.78,"Air","Kenya","HRDT","HIV test",6618,589002,1139,89,0,"9-Jul-12","28-Jul-12",1,19,4,3,2012-07-09,2012-07-28,19,"Late"
5869.655,8.07,"Truck","South Africa","ARV","Pediatric",2146,6526.5,1047,3.04,50,"16-Apr-13","16-Apr-13",4,34,3,6,2013-04-16,2013-04-16,0,"On Time"
5869.655,1.39,"Air","South Sudan","HRDT","HIV test",35,1120,1047,32,0,"11-Feb-14","11-Feb-14",1,35,4,3,2014-02-11,2014-02-11,0,"On Time"
9323.27,584.86,"Ocean","South Africa","ARV","Adult",78595,354463.45,6681,4.51,600,"10-Oct-11","10-Oct-11",3,34,3,2,2011-10-10,2011-10-10,0,"On Time"
5869.655,13.86,"Truck","South Africa","ARV","Adult",676,11202.19,1047,16.57,600,"7-Feb-14","7-Feb-14",4,34,3,2,2014-02-07,2014-02-07,0,"On Time"
15722.05,141.88,"Air","Congo, DRC","HRDT","HIV test",1265,101200,657,80,0,"18-Jun-12","18-Jun-12",1,9,4,3,2012-06-18,2012-06-18,0,"On Time"
32499.11,418.96,"Air","Nigeria","HRDT","HIV test",2853,253917,1360,89,0,"31-Aug-11","25-Aug-11",1,29,4,3,2011-08-31,2011-08-25,-6,"Early"
757.42,3.14,"Air","Haiti","ARV","Pediatric",200,1900,94,9.5,50,"5-Apr-11","5-Apr-11",1,17,3,6,2011-04-05,2011-04-05,0,"On Time"
5456.44,39.67,"Air","Ethiopia","HRDT","HIV test",800,18400,543,23,0,"11-Feb-10","11-Feb-10",1,12,4,3,2010-02-11,2010-02-11,0,"On Time"
290,7.56,"Air","Haiti","ARV","Pediatric",270,4579.2,76,16.96,30,"18-Oct-11","18-Oct-11",1,17,3,6,2011-10-18,2011-10-18,0,"On Time"
5869.655,1.7,"Truck","Haiti","HRDT","HIV test",11,1375,1047,125,0,"12-Apr-13","12-Apr-13",4,17,4,3,2013-04-12,2013-04-12,0,"On Time"
20559.39,95.22,"Air","Zimbabwe","ARV","Pediatric",2625,80902.5,2583,30.82,80,"14-May-15","14-May-15",1,43,3,6,2015-05-14,2015-05-14,0,"On Time"
2633.91,26.88,"Air","Vietnam","ARV","Adult",8904,12465.6,429,1.4,30,"27-Jan-10","27-Jan-10",1,41,3,2,2010-01-27,2010-01-27,0,"On Time"
5869.655,9.92,"Truck","South Africa","ARV","Pediatric",1261,5063.76,1047,4.02,50,"30-Oct-09","30-Oct-09",4,34,3,6,2009-10-30,2009-10-30,0,"On Time"
9046.76,159.05,"Air","Vietnam","ARV","Adult",11755,96391,1083,8.2,150,"24-Oct-11","24-Oct-11",1,41,3,2,2011-10-24,2011-10-24,0,"On Time"
5869.655,13.03,"Air","Rwanda","ARV","Adult",1396,6044.68,1047,4.33,600,"11-Jan-11","11-Jan-11",1,31,3,2,2011-01-11,2011-01-11,0,"On Time"
5869.655,8.22,"Truck","South Africa","ARV","Adult",163,4195.98,1047,25.74,300,"11-Aug-09","11-Aug-09",4,34,3,2,2009-08-11,2009-08-11,0,"On Time"
1765.86,11.35,"Air","Tanzania","HRDT","HIV test",86,6880,40,80,0,"20-Jun-11","20-Jun-11",1,38,4,3,2011-06-20,2011-06-20,0,"On Time"
5869.655,0.05,"Truck","South Africa","ARV","Pediatric",3,51.12,1047,17.04,200,"9-Mar-15","9-Mar-15",4,34,3,6,2015-03-09,2015-03-09,0,"On Time"
4388.84,9.75,"Air","Vietnam","ARV","Adult",408,5911.92,42,14.49,300,"22-Nov-11","22-Nov-11",1,41,3,2,2011-11-22,2011-11-22,0,"On Time"
12067.26,369.01,"Air","Vietnam","ARV","Adult",30080,171155.2,2933,5.69,150,"1-Jul-10","1-Jul-10",1,41,3,2,2010-07-01,2010-07-01,0,"On Time"
5869.655,0.06,"Truck","South Africa","ARV","Pediatric",3,58.13,1047,19.38,150,"19-Feb-15","19-Feb-15",4,34,3,6,2015-02-19,2015-02-19,0,"On Time"
10191.28,138.28,"Air","Nigeria","HRDT","HIV test",3401,98629,972,29,0,"6-May-13","6-May-13",1,29,4,3,2013-05-06,2013-05-06,0,"On Time"
1614.83,16.89,"Air","Sudan","HRDT","HIV test",115,10235,53,89,0,"6-Jan-12","6-Jan-12",1,36,4,3,2012-01-06,2012-01-06,0,"On Time"
5869.655,178.89,"Truck","South Africa","ARV","Adult",19284,144614.29,1047,7.5,150,"16-Apr-13","16-Apr-13",4,34,3,2,2013-04-16,2013-04-16,0,"On Time"
12363.35,149.54,"Air","Côte d'Ivoire","HRDT","HIV test",3678,106662,1056,29,0,"17-Oct-12","17-Oct-12",1,10,4,3,2012-10-17,2012-10-17,0,"On Time"
19368.23,232.17,"Air","Côte d'Ivoire","HRDT","HIV test",2070,165600,988,80,0,"27-Mar-12","27-Mar-12",1,10,4,3,2012-03-27,2012-03-27,0,"On Time"
5869.655,1.28,"Truck","South Africa","ARV","Adult",115,1249.75,1047,10.87,150,"13-Jan-14","13-Jan-14",4,34,3,2,2014-01-13,2014-01-13,0,"On Time"
8423.76,2.37,"Air","Nigeria","ACT","ACT",30,1207.5,1295,40.25,20,"6-Jan-10","6-Jan-10",1,29,1,1,2010-01-06,2010-01-06,0,"On Time"
5869.655,0.19,"Air","Haiti","ARV","Pediatric",90,135,1047,1.5,1,"4-Oct-12","4-Oct-12",1,17,3,6,2012-10-04,2012-10-04,0,"On Time"
737.12,0.59,"Air","Haiti","ARV","Pediatric",80,475.2,8,5.94,100,"23-Jan-14","23-Jan-14",1,17,3,6,2014-01-23,2014-01-23,0,"On Time"
5869.655,271.3,"Air","Vietnam","ARV","Adult",19930,164422.5,1047,8.25,150,"22-Jun-11","22-Jun-11",1,41,3,2,2011-06-22,2011-06-22,0,"On Time"
21714.68,408.97,"Air","Zambia","HRDT","HIV test",2898,208656,1409,72,0,"28-Jan-10","28-Jan-10",1,42,4,3,2010-01-28,2010-01-28,0,"On Time"
13625.75,665.2,"Air","Vietnam","ARV","Adult",46802,537754.98,5281,11.49,600,"1-Aug-13","1-Aug-13",1,41,3,2,2013-08-01,2013-08-01,0,"On Time"
5869.655,0.07,"Truck","South Africa","ARV","Adult",6,71.03,1047,11.84,250,"24-Jul-15","24-Jul-15",4,34,3,2,2015-07-24,2015-07-24,0,"On Time"
4701.1,27.71,"Air","Tanzania","ARV","Adult",335,12850.6,146,38.36,100,"31-Mar-11","31-Mar-11",1,38,3,2,2011-03-31,2011-03-31,0,"On Time"
5869.655,1.08,"Truck","South Africa","ARV","Adult",41,1049.33,1047,25.59,100,"9-Mar-15","9-Mar-15",4,34,3,2,2015-03-09,2015-03-09,0,"On Time"
663.77,4.59,"Air","Rwanda","ARV","Pediatric",132,4468.2,11,33.85,150,"27-Apr-15","27-Apr-15",1,31,3,6,2015-04-27,2015-04-27,0,"On Time"
5869.655,1.74,"Truck","South Africa","ARV","Adult",36,1696.63,1047,47.13,300,"28-Nov-14","28-Nov-14",4,34,3,2,2014-11-28,2014-11-28,0,"On Time"
2789.67,32.66,"Air","Namibia","HRDT","HIV test",728,23296,238,32,0,"14-Feb-12","14-Feb-12",1,28,4,3,2012-02-14,2012-02-14,0,"On Time"
5824.11,24.06,"Ocean","South Africa","ARV","Adult",5360,14579.2,583,2.72,200,"12-Jan-12","12-Jan-12",3,34,3,2,2012-01-12,2012-01-12,0,"On Time"
10959.54,612.4,"Air","Vietnam","ARV","Adult",49920,284044.8,4799,5.69,150,"6-Jul-10","6-Jul-10",1,41,3,2,2010-07-06,2010-07-06,0,"On Time"
8434.27,40.75,"Air","Zimbabwe","HRDT","HIV test",11626,29065,613,2.5,0,"10-Oct-12","10-Oct-12",1,43,4,3,2012-10-10,2012-10-10,0,"On Time"
5869.655,3.71,"Air","Mozambique","ARV","Adult",54,2997,1047,55.5,400,"18-Dec-13","18-Dec-13",1,27,3,2,2013-12-18,2013-12-18,0,"On Time"
1615.88,8.59,"Air","Vietnam","ARV","Adult",3024,4384.8,202,1.45,30,"27-Nov-09","27-Nov-09",1,41,3,2,2009-11-27,2009-11-27,0,"On Time"
5758.84,132.09,"Air","Nigeria","HRDT","HIV test",3337,106784,1252,32,0,"3-Jan-14","3-Jan-14",1,29,4,3,2014-01-03,2014-01-03,0,"On Time"
5869.655,0.12,"Truck","South Africa","ARV","Pediatric",4,93.81,1047,23.45,80,"10-Jul-14","10-Jul-14",4,34,3,6,2014-07-10,2014-07-10,0,"On Time"
5869.655,0.16,"Air","Congo, DRC","HRDT","HIV test",5,160,1047,32,0,"4-Apr-14","4-Apr-14",1,9,4,3,2014-04-04,2014-04-04,0,"On Time"
16189.27,211.56,"Air","Ghana","ARV","Adult",25097,205795.4,3167,8.2,150,"10-Nov-14","10-Nov-14",1,13,3,2,2014-11-10,2014-11-10,0,"On Time"
5869.655,7.04,"Air","Congo, DRC","HRDT","HIV test",214,6848,1047,32,0,"4-Nov-14","4-Nov-14",1,9,4,3,2014-11-04,2014-11-04,0,"On Time"
20626.58,264,"Air","Zambia","HRDT","HIV test",5000,160000,1647,32,0,"9-Mar-12","9-Mar-12",1,42,4,3,2012-03-09,2012-03-09,0,"On Time"
5869.655,7.02,"Truck","South Africa","ARV","Adult",99,6830.08,1047,68.99,300,"28-Aug-14","28-Aug-14",4,34,3,2,2014-08-28,2014-08-28,0,"On Time"
5869.655,1.84,"Truck","South Africa","ARV","Adult",76,1487.93,1047,19.58,200,"7-Feb-14","7-Feb-14",4,34,3,2,2014-02-07,2014-02-07,0,"On Time"
5869.655,65.32,"Air","Vietnam","ARV","Adult",14119,46592.7,1047,3.3,600,"10-Dec-12","10-Dec-12",1,41,3,2,2012-12-10,2012-12-10,0,"On Time"
18459.58,890.17,"Air","Côte d'Ivoire","ARV","Adult",12560,454169.6,3080,36.16,200,"23-Oct-09","23-Oct-09",1,10,3,2,2009-10-23,2009-10-23,0,"On Time"
28778.76,239.24,"Air","Cameroon","ARV","Adult",39960,193406.4,4123,4.84,300,"14-Nov-13","14-Nov-13",1,8,3,2,2013-11-14,2013-11-14,0,"On Time"
5869.655,0.94,"Air","South Sudan","HRDT","HIV test",25,800,1047,32,0,"25-Jul-15","25-Jul-15",1,35,4,3,2015-07-25,2015-07-25,0,"On Time"
20233.34,90.07,"Air","Zambia","ARV","Adult",38939,87612.75,3962,2.25,200,"20-Jul-14","21-Jul-14",1,42,3,2,2014-07-20,2014-07-21,1,"Late"
5869.655,0.29,"Truck","South Africa","ARV","Pediatric",6,283.05,1047,47.18,200,"28-Apr-15","28-Apr-15",4,34,3,6,2015-04-28,2015-04-28,0,"On Time"
3478.5,19.79,"Air","Rwanda","HRDT","HIV test",500,16000,166,32,0,"15-Mar-13","15-Mar-13",1,31,4,3,2013-03-15,2013-03-15,0,"On Time"
5740.54,22.99,"Air","Tanzania","ARV","Pediatric",11912,18582.72,802,1.56,50,"28-Jan-14","28-Jan-14",1,38,3,6,2014-01-28,2014-01-28,0,"On Time"
3001.35,46.16,"Air","Vietnam","ARV","Adult",11517,37315.08,1006,3.24,600,"21-Jan-14","21-Jan-14",1,41,3,2,2014-01-21,2014-01-21,0,"On Time"
1832.54,370.08,"Air","Rwanda","ARV","Adult",18000,360000,2402,20,300,"24-Jul-14","24-Jul-14",1,31,3,2,2014-07-24,2014-07-24,0,"On Time"
5869.655,684.5,"Ocean","Haiti","ARV","Adult",65025,665856,1047,10.24,600,"3-Jul-15","3-Jul-15",3,17,3,2,2015-07-03,2015-07-03,0,"On Time"
6683.69,44.27,"Air","Vietnam","ARV","Adult",8738,20534.3,420,2.35,150,"3-Aug-10","3-Aug-10",1,41,3,2,2010-08-03,2010-08-03,0,"On Time"
2849.79,51.74,"Air","Sudan","HRDT","HIV test",750,24000,253,32,0,"28-May-10","28-May-10",1,36,4,3,2010-05-28,2010-05-28,0,"On Time"
20136.28,281.1,"Air","Tanzania","ARV","Adult",60757,200498.1,5215,3.3,600,"9-Oct-12","9-Oct-12",1,38,3,2,2012-10-09,2012-10-09,0,"On Time"
2520.54,5.19,"Ocean","Haiti","ARV","Pediatric",2688,4193.28,154,1.56,50,"9-May-14","9-May-14",3,17,3,6,2014-05-09,2014-05-09,0,"On Time"
5869.655,23.53,"Air","Uganda","ARV","Adult",252,16783.2,1047,66.6,300,"18-May-12","18-May-12",1,40,3,2,2012-05-18,2012-05-18,0,"On Time"
1112.11,5.53,"Air","Tanzania","HRDT","HIV test",168,5376,55,32,0,"23-Feb-15","23-Feb-15",1,38,4,3,2015-02-23,2015-02-23,0,"On Time"
2060.79,5.7,"Air","Ghana","ARV","Pediatric",934,5547.96,110,5.94,100,"7-Aug-14","7-Aug-14",1,13,3,6,2014-08-07,2014-08-07,0,"On Time"
5869.655,3.68,"Air","Haiti","HRDT","HIV test",21,2625,1047,125,0,"6-Mar-12","6-Mar-12",1,17,4,3,2012-03-06,2012-03-06,0,"On Time"
31201.82,424.54,"Air","Nigeria","HRDT","HIV test",2891,257299,1378,89,0,"7-Jul-11","7-Jul-11",1,29,4,3,2011-07-07,2011-07-07,0,"On Time"
1944.99,1.24,"Air","South Sudan","ARV","Pediatric",635,1206.5,59,1.9,30,"11-Dec-14","11-Dec-14",1,35,3,6,2014-12-11,2014-12-11,0,"On Time"
8495.83,5.25,"Air","Vietnam","ARV","Adult",336,2436,19,7.25,300,"7-Dec-10","7-Dec-10",1,41,3,2,2010-12-07,2010-12-07,0,"On Time"
6006.37,76.04,"Air","Ghana","ARV","Adult",3393,73967.4,915,21.8,200,"24-Jul-14","24-Jul-14",1,13,3,2,2014-07-24,2014-07-24,0,"On Time"
3109.21,63.09,"Air","Côte d'Ivoire","ARV","Adult",1800,45000,225,25,300,"22-May-12","22-May-12",1,10,3,2,2012-05-22,2012-05-22,0,"On Time"
5869.655,0.12,"Truck","South Africa","ARV","Pediatric",12,94.68,1047,7.89,10,"7-Feb-14","7-Feb-14",4,34,3,6,2014-02-07,2014-02-07,0,"On Time"
45032.55,330,"Air","Tanzania","HRDT","HIV test",10000,2e+05,3334,20,0,"29-Sep-11","30-Sep-11",1,38,4,3,2011-09-29,2011-09-30,1,"Late"
25955.06,159.85,"Air","Zimbabwe","ARV","Adult",33439,155491.35,3232,4.65,300,"14-Jun-14","14-Jun-14",1,43,3,2,2014-06-14,2014-06-14,0,"On Time"
5869.655,0.65,"Truck","South Africa","ARV","Adult",19,528.69,1047,27.83,300,"27-Aug-14","27-Aug-14",4,34,3,2,2014-08-27,2014-08-27,0,"On Time"
5869.655,0.14,"Air","South Sudan","HRDT","HIV test - Ancillary",15,120,1047,8,0,"3-Jun-15","3-Jun-15",1,35,4,4,2015-06-03,2015-06-03,0,"On Time"
14419.86,1466.08,"Air","Kenya","HRDT","HIV test",8500,680000,1462,80,0,"16-Feb-10","16-Feb-10",1,19,4,3,2010-02-16,2010-02-16,0,"On Time"
5869.655,0.59,"Air","South Sudan","HRDT","HIV test",18,576,1047,32,0,"29-Sep-14","29-Sep-14",1,35,4,3,2014-09-29,2014-09-29,0,"On Time"
2010.69,8.29,"Air","Haiti","ARV","Pediatric",3192,6703.2,157,2.1,30,"14-Aug-13","14-Aug-13",1,17,3,6,2013-08-14,2013-08-14,0,"On Time"
3125.65,18.56,"Air","Congo, DRC","HRDT","HIV test",469,15008,170,32,0,"4-Nov-13","4-Nov-13",1,9,4,3,2013-11-04,2013-11-04,0,"On Time"
29373.14,465.7,"Air","Mozambique","HRDT","HIV test",3300,237600,1593,72,0,"1-Dec-09","1-Dec-09",1,27,4,3,2009-12-01,2009-12-01,0,"On Time"
5869.655,0.33,"Truck","South Africa","ARV","Adult",13,324.4,1047,24.95,300,"25-Jun-14","25-Jun-14",4,34,3,2,2014-06-25,2014-06-25,0,"On Time"
1001.12,28.03,"Air","Dominican Republic","ARV","Adult",1000,13000,68,13,250,"18-Dec-10","18-Dec-10",1,11,3,2,2010-12-18,2010-12-18,0,"On Time"
1872.53,37,"Air","Vietnam","ARV","Adult",13020,18879,861,1.45,30,"3-Dec-09","3-Dec-09",1,41,3,2,2009-12-03,2009-12-03,0,"On Time"
21340.35,444.26,"Air","Rwanda","ARV","Adult",20700,226665,1795,10.95,300,"1-Jun-10","1-Jun-10",1,31,3,2,2010-06-01,2010-06-01,0,"On Time"
16835.52,281.73,"Air","Mozambique","ARV","Adult",33792,274053.12,4610,8.11,150,"2-May-14","2-May-14",1,27,3,2,2014-05-02,2014-05-02,0,"On Time"
5869.655,293.63,"Air","Vietnam","ARV","Adult",37075,177960,1047,4.8,150,"26-Sep-11","26-Sep-11",1,41,3,2,2011-09-26,2011-09-26,0,"On Time"
37444.1,519.92,"Air","Zambia","HRDT","HIV test",6322,505760,2564,80,0,"11-Mar-15","11-Mar-15",1,42,4,3,2015-03-11,2015-03-11,0,"On Time"
3269.9,9.04,"Air","Tanzania","ARV","Pediatric",237,7304.34,244,30.82,80,"6-Jun-13","6-Jun-13",1,38,3,6,2013-06-06,2013-06-06,0,"On Time"
5869.655,1.53,"Air","Mozambique","HRDT","HIV test",18,1298.7,1047,72.15,0,"10-Feb-15","10-Feb-15",1,27,4,3,2015-02-10,2015-02-10,0,"On Time"
34940.02,449.09,"Air","Zambia","HRDT","HIV test",4004,320320,1907,80,0,"19-Oct-12","19-Oct-12",1,42,4,3,2012-10-19,2012-10-19,0,"On Time"
3315.23,1202.2,"Air","South Africa","ARV","Adult",75048,557606.64,4023,7.43,300,"15-Dec-10","15-Dec-10",1,34,3,2,2010-12-15,2010-12-15,0,"On Time"
5869.655,17.81,"Air","South Sudan","HRDT","HIV test",450,14400,1047,32,0,"11-Feb-14","11-Feb-14",1,35,4,3,2014-02-11,2014-02-11,0,"On Time"
13146.21,283.32,"Air","Mozambique","HRDT","HIV test",2863,229040,1298,80,0,"20-Mar-13","1-Apr-13",1,27,4,3,2013-03-20,2013-04-01,12,"Late"
5869.655,625.4,"Ocean","Haiti","ARV","Adult",48150,505575,1047,10.5,600,"2-Sep-13","2-Sep-13",3,17,3,2,2013-09-02,2013-09-02,0,"On Time"
5869.655,20.95,"Air","South Sudan","HRDT","HIV test",200,17800,1047,89,0,"3-Jun-15","3-Jun-15",1,35,4,3,2015-06-03,2015-06-03,0,"On Time"
26849.57,324.36,"Air","Rwanda","HRDT","HIV test",2530,196581,575,77.7,0,"4-Nov-11","4-Nov-11",1,31,4,3,2011-11-04,2011-11-04,0,"On Time"
1457.92,14.22,"Air","Vietnam","ARV","Adult",6493,11492.61,301,1.77,150,"13-Dec-13","13-Dec-13",1,41,3,2,2013-12-13,2013-12-13,0,"On Time"
5869.655,0.08,"Truck","South Africa","ARV","Adult",4,78.7,1047,19.68,400,"3-Oct-14","3-Oct-14",4,34,3,2,2014-10-03,2014-10-03,0,"On Time"
5869.655,8.32,"Air","Vietnam","ARV","Adult",336,5040,1047,15,300,"22-Jun-11","22-Jun-11",1,41,3,2,2011-06-22,2011-06-22,0,"On Time"
5869.655,251.62,"Air","Tanzania","ARV","Adult",7000,128380,1047,18.34,250,"11-Aug-09","11-Aug-09",1,38,3,2,2009-08-11,2009-08-11,0,"On Time"
5869.655,37.29,"Air","Vietnam","ARV","Adult",17600,31680,1047,1.8,150,"10-Jul-15","10-Jul-15",1,41,3,2,2015-07-10,2015-07-10,0,"On Time"
19145.8,569.18,"Air","Côte d'Ivoire","HRDT","HIV test",2400,264000,2635,110,0,"26-Jan-10","26-Jan-10",1,10,4,3,2010-01-26,2010-01-26,0,"On Time"
5869.655,441.3,"Ocean","Haiti","ARV","Adult",52080,356748,1047,6.85,150,"7-Aug-13","7-Aug-13",3,17,3,2,2013-08-07,2013-08-07,0,"On Time"
1592.72,7.32,"Air","Congo, DRC","HRDT","HIV test",185,5920,64,32,0,"12-Jun-13","12-Jun-13",1,9,4,3,2013-06-12,2013-06-12,0,"On Time"
5869.655,944.64,"Ocean","South Africa","ARV","Adult",96721,438146.13,1047,4.53,600,"26-Apr-11","26-May-11",3,34,3,2,2011-04-26,2011-05-26,30,"Late"
2084.49,24.94,"Air","Sudan","HRDT","HIV test",130,11570,60,89,0,"10-Feb-11","10-Feb-11",1,36,4,3,2011-02-10,2011-02-10,0,"On Time"
5869.655,0.09,"Truck","South Africa","ARV","Pediatric",17,91.92,1047,5.41,10,"24-Aug-15","24-Aug-15",4,34,3,6,2015-08-24,2015-08-24,0,"On Time"
5869.655,9.99,"Ocean","Haiti","ARV","Adult",3260,9714.8,1047,2.98,600,"20-Oct-14","20-Oct-14",3,17,3,2,2014-10-20,2014-10-20,0,"On Time"
19632.73,761.61,"Air","Vietnam","ARV","Adult",42000,461580,5941,10.99,150,"24-Aug-11","24-Aug-11",1,41,3,2,2011-08-24,2011-08-24,0,"On Time"
790.78,16.45,"Air","Dominican Republic","HRDT","HIV test",500,16000,146,32,0,"11-Apr-14","11-Apr-14",1,11,4,3,2014-04-11,2014-04-11,0,"On Time"
5869.655,2,"Truck","South Africa","ARV","Pediatric",60,927.34,1047,15.46,10,"29-Dec-09","29-Dec-09",4,34,3,6,2009-12-29,2009-12-29,0,"On Time"
1143.04,6.2,"Air","Vietnam","ARV","Pediatric",1966,4423.5,91,2.25,30,"1-Feb-13","1-Feb-13",1,41,3,6,2013-02-01,2013-02-01,0,"On Time"
